国家（中文）,国家（英文）,公司名称,公司链接
埃及,Egypt,Soulintec for Integrated Solutions,https://www.lusha.com/business/d9228e7c169d1eb0/
埃及,Egypt,Spider Egypt For Petroleum Services,https://www.lusha.com/business/057bfa8b2864971a/
埃及,Egypt,Splash International,https://www.lusha.com/business/2238dbb57a0ef702/
埃及,Egypt,Stancor International,https://www.lusha.com/business/b3935838aa88ca4c/
埃及,Egypt,StratoChem Services,https://www.lusha.com/business/9dde539c60da7629/
埃及,Egypt,Streamlines Oil and Gas,https://www.lusha.com/business/160a96e7be35d898/
埃及,Egypt,Synergy Engineering Services LTD,https://www.lusha.com/business/3452de69caf63a0b/
埃及,Egypt,TAQA For Marketing Oil Products (S.A.E),https://www.lusha.com/business/fef44c3a39582424/
埃及,Egypt,TAQA Gas,https://www.lusha.com/business/9e0a4b4168509f82/
埃及,Egypt,TAWAKOL ENTERPRISES LTD.,https://www.lusha.com/business/8d75e448c4a7d11a/
埃及,Egypt,TPS Holding Group,https://www.lusha.com/business/b9986976f23154db/
埃及,Egypt,TSC- Technical Support Center,https://www.lusha.com/business/eac55fa6532c4a6e/
埃及,Egypt,Tam OilField Services,https://www.lusha.com/business/521eedc6322e9fd8/
埃及,Egypt,Tankoil Group,https://www.lusha.com/business/e4ad50c34a4d0686/
埃及,Egypt,Tanmia Petroleum Company,https://www.lusha.com/business/cdb0d503f8ccc398/
埃及,Egypt,Target Engineering,https://www.lusha.com/business/7c10e29451abd343/
埃及,Egypt,Tatweer Petroleum Services,https://www.lusha.com/business/ab6eb93c0424e3ff/
埃及,Egypt,Team Engineering & Consultations,https://www.lusha.com/business/4dea5952f5e45a34/
埃及,Egypt,Tecnogroup,https://www.lusha.com/business/1a8459259c2480c8/
埃及,Egypt,Tetralift Egypt,https://www.lusha.com/business/631e8c2ad1c9b022/
埃及,Egypt,Tharwa Breda Petroleum Service Company,https://www.lusha.com/business/68b72ac66d22f359/
埃及,Egypt,Tharwa Petroleum Company (S.A.E.),https://www.lusha.com/business/7de5be4acfce6dae/
埃及,Egypt,The Egyptian International Gas Technology-GASTEC,https://www.lusha.com/business/d00aed890bff05e8/
埃及,Egypt,The Engineering Group for Contracting (EGC),https://www.lusha.com/business/dd8aa9baa095da1a/
埃及,Egypt,Tiba Engineering Institution for Trading and Contracting,https://www.lusha.com/business/910bfcb1386b3427/
埃及,Egypt,Total Solutions LTD EG,https://www.lusha.com/business/f4b77f349c0f7b03/
埃及,Egypt,Trade Flex Group,https://www.lusha.com/business/c3ac5622189b73ed/
埃及,Egypt,Triangle Group,https://www.lusha.com/business/f6b741505ae13acb/
埃及,Egypt,Triple L Oil Services,https://www.lusha.com/business/88d0e72cabb1387c/
埃及,Egypt,Tristar Middle East,https://www.lusha.com/business/5ab4d7008c3be708/
埃及,Egypt,Trust International Ltd.,https://www.lusha.com/business/b37501e31af4a9aa/
埃及,Egypt,UNEPP,https://www.lusha.com/business/7929cbe60f2c416f/
埃及,Egypt,United Gas Derivatives Company (UGDC),https://www.lusha.com/business/e3eb3b070139eab0/
埃及,Egypt,United Oil Processing and Packaging S.A.E,https://www.lusha.com/business/377648d5bad0496a/
埃及,Egypt,United Oil Services (UNICO) F.Z.,https://www.lusha.com/business/fcfcccb4e5158c0a/
埃及,Egypt,Value and Trust,https://www.lusha.com/business/8a7a17eb834a23de/
埃及,Egypt,Valve & Tools S.A.E. Free Zone,https://www.lusha.com/business/cdc60ba87be765ae/
埃及,Egypt,Vegas Oil & Gas S.A.,https://www.lusha.com/business/a6c534c8618b2380/
埃及,Egypt,WAPHCO - El Wady for Phosphate Industries and Fertilizers,https://www.lusha.com/business/4ef234e8fd8454a0/
埃及,Egypt,"WELL GATE Petroleum Services, LLC",https://www.lusha.com/business/e2f5048bdde78a42/
埃及,Egypt,Wave Oil Services Co.,https://www.lusha.com/business/4cc4e2fd4f57ed5c/
埃及,Egypt,Western Desert Operating Petroleum Company,https://www.lusha.com/business/8754483bb8dd30d7/
埃及,Egypt,X.Solutions,https://www.lusha.com/business/33259899fdca27fb/
埃及,Egypt,Yellow Helmet Egypt Company,https://www.lusha.com/business/013b9e908c97911e/
埃及,Egypt,Zeyoti,https://www.lusha.com/business/9b74ca5a1cd3f28c/
埃及,Egypt,beXel Inspection Software,https://www.lusha.com/business/a17c8c9cc745d530/
埃及,Egypt,commercial diving company (CDC),https://www.lusha.com/business/8b83ea295fe2a6dc/
埃及,Egypt,eWells OÜ,https://www.lusha.com/business/17e0b11803d4eded/
埃及,Egypt,edf - ME,https://www.lusha.com/business/a2ff0ec252af5545/
埃及,Egypt,electronic construction service Gmph,https://www.lusha.com/business/7baba56ebee828e2/
伊朗,"Iran, Islamic Republic of",2R Inspection & Quality Services,https://www.lusha.com/business/df778c1eb173f486/
伊朗,"Iran, Islamic Republic of",AB Karkheh Consultant Engineering Co. (ABK),https://www.lusha.com/business/7b84fa544e383b97/
伊朗,"Iran, Islamic Republic of",ABACO,https://www.lusha.com/business/a372bb1d9db01dea/
伊朗,"Iran, Islamic Republic of",ABAD TADBIR PARS (ATP),https://www.lusha.com/business/7f07e243fd2485fd/
伊朗,"Iran, Islamic Republic of",AHBGroup,https://www.lusha.com/business/8c4273a2f1879ade/
伊朗,"Iran, Islamic Republic of",AIM Refinery (Ayegh Isfahan Manufacturing Company),https://www.lusha.com/business/f8666a3296b13e8d/
伊朗,"Iran, Islamic Republic of",AIP,https://www.lusha.com/business/aa4bf1d89f38b9fa/
伊朗,"Iran, Islamic Republic of",APIss,https://www.lusha.com/business/153e15061f70aa4a/
伊朗,"Iran, Islamic Republic of",AVE Group,https://www.lusha.com/business/6b99a74e551f7ce7/
伊朗,"Iran, Islamic Republic of",Abadan Oil Refining Company,https://www.lusha.com/business/1000e83f71a07b23/
伊朗,"Iran, Islamic Republic of",Abdal Industrial Projects Management Co. (MAPSA),https://www.lusha.com/business/ecb08f16a334ec62/
伊朗,"Iran, Islamic Republic of",Abilon Salian LTD,https://www.lusha.com/business/2e5154535a14c13e/
伊朗,"Iran, Islamic Republic of",Academy of Petroleum Industry (AcPI) | دانشسرای صنعت نفت,https://www.lusha.com/business/78f9578976821e4c/
伊朗,"Iran, Islamic Republic of",Aftab Oil Refining,https://www.lusha.com/business/703ca4195660c7f7/
伊朗,"Iran, Islamic Republic of",Alborz Turbine Power Plant Engineering and Support Company,https://www.lusha.com/business/e1a91b524a8e9d19/
伊朗,"Iran, Islamic Republic of",Anahita Oil Refinery Co.,https://www.lusha.com/business/39bedbd97b783781/
伊朗,"Iran, Islamic Republic of",Anshan Industries & Energy Eng. Co.,https://www.lusha.com/business/e0f607672c8f5f59/
伊朗,"Iran, Islamic Republic of",Aras Jey Petro Co.,https://www.lusha.com/business/102ddde0c48f0799/
伊朗,"Iran, Islamic Republic of",Arena Petro Gas Co.,https://www.lusha.com/business/a6b94d32da1181d5/
伊朗,"Iran, Islamic Republic of",Aria Pishrow Gharn,https://www.lusha.com/business/d1cd72e096d54139/
伊朗,"Iran, Islamic Republic of",Arkarah Engineering Company,https://www.lusha.com/business/a628342222740471/
伊朗,"Iran, Islamic Republic of",Arman Energy Maad,https://www.lusha.com/business/28013b409f8c9ece/
伊朗,"Iran, Islamic Republic of",Arsam Energy Pars Co.,https://www.lusha.com/business/5bf7376de79c9c78/
伊朗,"Iran, Islamic Republic of",Arvand Azin Aryan,https://www.lusha.com/business/8b6bf9831ad472e9/
伊朗,"Iran, Islamic Republic of",Arya Petro Way,https://www.lusha.com/business/c836a6bf0d808fc6/
伊朗,"Iran, Islamic Republic of",Arya SGS,https://www.lusha.com/business/681589375e0c9e7f/
伊朗,"Iran, Islamic Republic of",Asfalt Tous,https://www.lusha.com/business/0a72ac1fc66d4dea/
伊朗,"Iran, Islamic Republic of",Asia Bitumen,https://www.lusha.com/business/5cb749117b6544df/
伊朗,"Iran, Islamic Republic of",Asphalt and Bitumen West Company,https://www.lusha.com/business/698604ef5bcd4ecc/
伊朗,"Iran, Islamic Republic of",Atra Crown Energy (ACE Oil),https://www.lusha.com/business/7a3ad409a95781e6/
伊朗,"Iran, Islamic Republic of",Avadis Co.,https://www.lusha.com/business/333d5a5db3c2ce4e/
伊朗,"Iran, Islamic Republic of",Avang Petroleum and Geoscience (APG),https://www.lusha.com/business/88f45a08b172707f/
伊朗,"Iran, Islamic Republic of",Avijeh Sanat Tous,https://www.lusha.com/business/f87a0db9e0b3f2af/
伊朗,"Iran, Islamic Republic of",Awring,https://www.lusha.com/business/5a3d13d2cc48f44f/
伊朗,"Iran, Islamic Republic of",Azad Filter,https://www.lusha.com/business/d6b87b510f4a21a2/
伊朗,"Iran, Islamic Republic of",Azar Energy Tabriz,https://www.lusha.com/business/9b3f8d9acec7cd5f/
伊朗,"Iran, Islamic Republic of",BAM FARAYAND SYSTEM (ltd),https://www.lusha.com/business/5f03a748468d271c/
伊朗,"Iran, Islamic Republic of",BANI Smart Engineering Ltd.,https://www.lusha.com/business/e97ad5bbb866b1c7/
伊朗,"Iran, Islamic Republic of",BHP (Bitumen Hormoz Pars),https://www.lusha.com/business/836784bdc43845cd/
伊朗,"Iran, Islamic Republic of",BINA EPC Contractor Co.,https://www.lusha.com/business/d972a5f5b53fa629/
伊朗,"Iran, Islamic Republic of",BTC (Behran Trading Co.),https://www.lusha.com/business/48f5e39bdca8c25d/
伊朗,"Iran, Islamic Republic of",Bandar Abbas Oil Refining Company,https://www.lusha.com/business/e25c5f6da809c828/
伊朗,"Iran, Islamic Republic of",Barzin International Energy Novation (Bien Co.),https://www.lusha.com/business/5d7309618a3d7f63/
伊朗,"Iran, Islamic Republic of",Basser Kala (EDC Group),https://www.lusha.com/business/4e28e2a721fdb177/
伊朗,"Iran, Islamic Republic of",Behran Oil,https://www.lusha.com/business/8b7bd7d6941a23fb/
伊朗,"Iran, Islamic Republic of",Behran Oil Company,https://www.lusha.com/business/3d256d9be1f5f260/
伊朗,"Iran, Islamic Republic of",Berkeh Pumps,https://www.lusha.com/business/a152bc8242b98dc1/
伊朗,"Iran, Islamic Republic of",Bernet Pars Bitumen,https://www.lusha.com/business/cba9c96cf1bf3567/
伊朗,"Iran, Islamic Republic of",Bina Consulting Engineers,https://www.lusha.com/business/dbd068c0b3843d13/
伊朗,"Iran, Islamic Republic of",Blue Energy,https://www.lusha.com/business/0559de86922e09a0/
伊朗,"Iran, Islamic Republic of",Bonda Group,https://www.lusha.com/business/b6ac2f538c43e6d3/
伊朗,"Iran, Islamic Republic of",Butane procurement and engineering services,https://www.lusha.com/business/7af34750fae349ce/
伊朗,"Iran, Islamic Republic of",CADCAM Iran,https://www.lusha.com/business/3fd215e36a97f6b5/
伊朗,"Iran, Islamic Republic of",CAPE Consultant Engineers Group,https://www.lusha.com/business/b0f8714b100c02e1/
伊朗,"Iran, Islamic Republic of",CES (Chagalesh Enershimi Steam),https://www.lusha.com/business/95fccd0d4b797c81/
伊朗,"Iran, Islamic Republic of","Center for Process Design, Safety and Loss Prevention (CPSL)",https://www.lusha.com/business/95458d7c81857a93/
伊朗,"Iran, Islamic Republic of",Chagalesh,https://www.lusha.com/business/c0b9d5c19b0f418d/
伊朗,"Iran, Islamic Republic of",ChakadJonoub,https://www.lusha.com/business/8d112574f7359efb/
伊朗,"Iran, Islamic Republic of",Chamaan Engineering & Fabrication Co.,https://www.lusha.com/business/40764926a244663d/
伊朗,"Iran, Islamic Republic of",Corrosion Science Technology,https://www.lusha.com/business/c0906de3ee400204/
伊朗,"Iran, Islamic Republic of",Cyber Sanat,https://www.lusha.com/business/9db1180be0c7813d/
伊朗,"Iran, Islamic Republic of",DANA Oil Development,https://www.lusha.com/business/0dc063f14d202ee9/
伊朗,"Iran, Islamic Republic of",DOIEC,https://www.lusha.com/business/3995b5f581edcef9/
伊朗,"Iran, Islamic Republic of",DORRIZ,https://www.lusha.com/business/76f3f1969bdcbfe7/
伊朗,"Iran, Islamic Republic of",DPE Co.,https://www.lusha.com/business/c212fdb5a9ac46cc/
伊朗,"Iran, Islamic Republic of",Dahi Bondad Group,https://www.lusha.com/business/c4cb5a45ab88b134/
伊朗,"Iran, Islamic Republic of",Damafin Thermal Technology Co.,https://www.lusha.com/business/3afa72fd195ad555/
伊朗,"Iran, Islamic Republic of",Dana Energy,https://www.lusha.com/business/f3737ae7ed679eae/
伊朗,"Iran, Islamic Republic of",Danesh Energy Tadbir (DETCO),https://www.lusha.com/business/5139e799bdefb3e2/
伊朗,"Iran, Islamic Republic of",Danial Petro Company,https://www.lusha.com/business/cf297208c6f833c5/
伊朗,"Iran, Islamic Republic of",Dastaan Saam,https://www.lusha.com/business/7e7d6ecc10813eb9/
伊朗,"Iran, Islamic Republic of",Dastaan Saam Consulting Co.,https://www.lusha.com/business/ef5e83aa21cb333c/
伊朗,"Iran, Islamic Republic of",Dehdasht Petrochemical Company,https://www.lusha.com/business/cd895657c4098ffd/
伊朗,"Iran, Islamic Republic of",Delta Offshore Technology,https://www.lusha.com/business/f5d003ccc515af38/
伊朗,"Iran, Islamic Republic of",Delvar Afzar Industrial Gas Co.,https://www.lusha.com/business/7d2814f36606f67e/
伊朗,"Iran, Islamic Republic of",Demag Delaval Desoil Services (DDS),https://www.lusha.com/business/d777fa6264acb34e/
伊朗,"Iran, Islamic Republic of",Demco Group,https://www.lusha.com/business/81af5ebea906f7af/
伊朗,"Iran, Islamic Republic of",Dorsa Group Co.,https://www.lusha.com/business/460d325d81be5810/
伊朗,"Iran, Islamic Republic of",Drilling Store,https://www.lusha.com/business/c9ef2d0b879772cc/
伊朗,"Iran, Islamic Republic of",EIED,https://www.lusha.com/business/09cdb1265beb36ce/
伊朗,"Iran, Islamic Republic of",ERVIN Shimi Azma (ESA),https://www.lusha.com/business/094a0e0539827705/
伊朗,"Iran, Islamic Republic of",ESTD (RETINA Suite),https://www.lusha.com/business/599fa5609e3c1ac0/
伊朗,"Iran, Islamic Republic of",Ebdaagaran Padide Knowledge-based Company (E.G.P.),https://www.lusha.com/business/0c4fd339a6682f88/
伊朗,"Iran, Islamic Republic of",Ekbatan Gas Control,https://www.lusha.com/business/556602ae07dfb19d/
伊朗,"Iran, Islamic Republic of",Enerchimi,https://www.lusha.com/business/61124182b783cb9e/
伊朗,"Iran, Islamic Republic of",Energic Innovation Center,https://www.lusha.com/business/1842e85e9ac988a7/
伊朗,"Iran, Islamic Republic of",Energy Industries Sourcing,https://www.lusha.com/business/1427c6f382ffba3f/
伊朗,"Iran, Islamic Republic of",Energy Kala Jonoob Co,https://www.lusha.com/business/1cd1258c2ecc9e4d/
伊朗,"Iran, Islamic Republic of",Energy and Industry Consultants,https://www.lusha.com/business/16aee1ab8774d26b/
伊朗,"Iran, Islamic Republic of",Esfahan Oil Refinery Company,https://www.lusha.com/business/a9b1af79da8f07f5/
伊朗,"Iran, Islamic Republic of",Euroslot Pars,https://www.lusha.com/business/6f80fbf967ca383d/
伊朗,"Iran, Islamic Republic of",Exirsanat,https://www.lusha.com/business/a76672cb34647c35/
伊朗,"Iran, Islamic Republic of",Exxon Petroleum,https://www.lusha.com/business/1208afb8704d235f/
伊朗,"Iran, Islamic Republic of",FANAVARAN TEJARAT POUYA,https://www.lusha.com/business/c00021cfebce5db7/
伊朗,"Iran, Islamic Republic of",FARAZ Artificial Lift,https://www.lusha.com/business/3aae348df32e7f8c/
伊朗,"Iran, Islamic Republic of",Falat Pejvak (FPI),https://www.lusha.com/business/c34422fc178cc8c5/
伊朗,"Iran, Islamic Republic of",Famor Mehregan Engineering Services Group,https://www.lusha.com/business/77875e287bde22c0/
伊朗,"Iran, Islamic Republic of",Fara Petrosazan Energy Co.,https://www.lusha.com/business/e2eb8d26e9ca9a78/
伊朗,"Iran, Islamic Republic of",Faranegar Industrial Design and Engineering Co. (FIDEC SOLUTION),https://www.lusha.com/business/11cef07974591f6c/
伊朗,"Iran, Islamic Republic of",Farnikan,https://www.lusha.com/business/209b709fc031fb0a/
伊朗,"Iran, Islamic Republic of",Fixpipeline Products and Services,https://www.lusha.com/business/e432c04df2291ff3/
伊朗,"Iran, Islamic Republic of",GNEC,https://www.lusha.com/business/778cc69a5d0d3c73/
伊朗,"Iran, Islamic Republic of",GasPlus,https://www.lusha.com/business/eef9f6eba346898f/
伊朗,"Iran, Islamic Republic of",Ghatran Kaveh motor oil Co.,https://www.lusha.com/business/0f3cd5221401b5a4/
伊朗,"Iran, Islamic Republic of",Global Petro Tech Kish,https://www.lusha.com/business/85496ac8ee20616a/
伊朗,"Iran, Islamic Republic of",Godakhtar Group,https://www.lusha.com/business/ebd093ffacc0ffda/
伊朗,"Iran, Islamic Republic of",Green Mile Co.,https://www.lusha.com/business/2c580d4895ddee4a/
伊朗,"Iran, Islamic Republic of",HATCO,https://www.lusha.com/business/33db27cd944cdec3/
伊朗,"Iran, Islamic Republic of",HEIDCO,https://www.lusha.com/business/dca3481b23debdb9/
伊朗,"Iran, Islamic Republic of",HSP Oilfield Services,https://www.lusha.com/business/588f1071fe971705/
伊朗,"Iran, Islamic Republic of",Haami Project Consultants,https://www.lusha.com/business/ff77c18acc99fa44/
伊朗,"Iran, Islamic Republic of",Hamian sanaat kimia co. (HSKCO).,https://www.lusha.com/business/d648d2bde10ee805/
伊朗,"Iran, Islamic Republic of",Hamoon Gostar Sanat,https://www.lusha.com/business/a3ad368803b8b0e1/
伊朗,"Iran, Islamic Republic of",Hana Energy Company,https://www.lusha.com/business/d37a92b31e061005/
伊朗,"Iran, Islamic Republic of",Helitek,https://www.lusha.com/business/2382491173ff0841/
伊朗,"Iran, Islamic Republic of",Hirbodan,https://www.lusha.com/business/1f9deb8a220a0e30/
伊朗,"Iran, Islamic Republic of",Hirgan Energy,https://www.lusha.com/business/78dc3606e22802d9/
伊朗,"Iran, Islamic Republic of",Hirgan Global Kish,https://www.lusha.com/business/23017d7a082cdfa8/
伊朗,"Iran, Islamic Republic of",Homai Well Services Asia Kish,https://www.lusha.com/business/913fa6ca12296202/
伊朗,"Iran, Islamic Republic of",Hoonam Part Energy,https://www.lusha.com/business/85184d188a1a4bba/
伊朗,"Iran, Islamic Republic of",Hydro Pardazesh Industry,https://www.lusha.com/business/26df35dc9e0f28b9/
伊朗,"Iran, Islamic Republic of",IGG (Iranian Golden Goal International Group),https://www.lusha.com/business/eb4d5d1858ea8b96/
伊朗,"Iran, Islamic Republic of",INDELUBE,https://www.lusha.com/business/343c906c9259d99a/
伊朗,"Iran, Islamic Republic of",IOEC,https://www.lusha.com/business/cd82f3a804b1ccfe/
伊朗,"Iran, Islamic Republic of","IPEC, Pipeline & Process Services",https://www.lusha.com/business/73372fc27d18f972/
伊朗,"Iran, Islamic Republic of",IPICB,https://www.lusha.com/business/82d153734e15474a/
伊朗,"Iran, Islamic Republic of",IPON Group,https://www.lusha.com/business/928e9bad7f2c9ac1/
伊朗,"Iran, Islamic Republic of",IRAN ITOK COMPANY,https://www.lusha.com/business/2d3c90e5f49718d2/
伊朗,"Iran, Islamic Republic of",IRANOL Oil Co.,https://www.lusha.com/business/24a6806c0a4b65a1/
伊朗,"Iran, Islamic Republic of",IRFACo.,https://www.lusha.com/business/eb68135842cfbe95/
伊朗,"Iran, Islamic Republic of",IRICO (Iranian Inspection Company),https://www.lusha.com/business/1e6be4b74e02ad27/
伊朗,"Iran, Islamic Republic of",IRITEC-IRAN,https://www.lusha.com/business/97ba15752084b4f1/
伊朗,"Iran, Islamic Republic of",ISCO-ME (Ijad Sanat Khavar Miane Co.),https://www.lusha.com/business/5721c947d5ae22ff/
伊朗,"Iran, Islamic Republic of",Imen Sahand Arya,https://www.lusha.com/business/ea25f8e96f2a2ce0/
伊朗,"Iran, Islamic Republic of",Intelligent Solutions Incorporation (ISI),https://www.lusha.com/business/017f484b0eebb854/
伊朗,"Iran, Islamic Republic of",International Petro Asmari,https://www.lusha.com/business/3ec4b57ef5e7c7f2/
